network_id,seed,arm_id,experimental_group,hypothesis,vector,control_mirror_of,test_context,cue_regime,reward_present,initial_state_reset,synaptic_plasticity_during_probe,cue_remains_on,pre_light_steps,light_state,manipulation,manipulation_strength,cue_a,cue_b,recall_qualified,available_effective_final_a_access,effective_manipulated_final_a_fraction,manipulated_count,state_class,signed_retrieval_evidence,neural_competition_index,a_unique_activity,b_unique_activity,shared_activity,tagged_reactivation,chance_reactivation,reactivation_enrichment,convergence_status,convergence_steps,asymptotic_window_size,microstate_cycle_length,microstate_classes,macrostate_stable_across_cycle,counterbalance_block,canonical_tagged_memory,physical_tagged_context,physical_untagged_context,tagged_rewarded_odor,untagged_rewarded_odor,light_order,expected_discrimination_beta_1,expected_discrimination_beta_2,expected_discrimination_beta_4,expected_discrimination_beta_8
network_009,20260823,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,0,A,A,B,mint,carvone,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_009,20260823,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.21875,0.08,2.734375,fixed_point,2,1,,B,True,0,A,A,B,mint,carvone,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_009,20260823,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.21875,0.08,2.734375,fixed_point,2,1,,B,True,0,A,A,B,mint,carvone,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_009,20260823,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,0,A,A,B,mint,carvone,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_009,20260823,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,0,A,A,B,mint,carvone,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_009,20260823,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.21875,0.08,2.734375,fixed_point,3,1,,B,True,0,A,A,B,mint,carvone,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_009,20260823,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.21875,0.08,2.734375,fixed_point,3,1,,B,True,0,A,A,B,mint,carvone,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_010,20260824,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,suppress,1.0,1.0,0.0,True,0.25,0.25,48,A,0.8181818181818182,1.0,0.8181818181818182,0.0,0.8157894736842105,0.6354166666666666,0.06541666666666666,9.713375796178344,fixed_point,3,1,,A,True,1,A,B,A,mint,carvone,on_then_off,0.3877005086612539,0.6740790585953567,0.9269625051147781,0.9971308600549863
network_010,20260824,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,1,A,B,A,mint,carvone,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_010,20260824,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,activate,1.0,0.0,1.0,True,0.25,0.25,48,A,0.6103896103896105,0.6103896103896105,0.8051948051948052,0.19480519480519481,1.0,0.8854166666666667,0.08,11.067708333333334,cycle,2,2,2,A,True,1,A,B,A,mint,carvone,on_then_off,0.29605934470830425,0.5444012974765994,0.8398838805372157,0.9849671059236734
network_010,20260824,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.19791666666666666,0.08,2.473958333333333,fixed_point,2,1,,B,True,1,A,B,A,mint,carvone,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_010,20260824,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,suppress,1.0,0.325,0.175,True,0.25,0.25,48,A,0.44155844155844154,0.41975308641975306,0.7467532467532467,0.3051948051948052,0.7894736842105263,0.5104166666666666,0.08,6.380208333333333,cycle,6,2,2,A,True,1,A,B,A,mint,carvone,on_then_off,0.21726062691433864,0.41493539845924027,0.7079773551997706,0.9431951698728677
network_010,20260824,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,4,1,,A,True,1,A,B,A,mint,carvone,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_010,20260824,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,suppress,1.0,0.175,0.325,True,0.25,0.25,48,B,-0.961038961038961,-0.925,0.03896103896103896,1.0,0.7894736842105263,0.125,0.07916666666666666,1.5789473684210527,fixed_point,3,1,,B,True,1,A,B,A,mint,carvone,on_then_off,-0.4466595484090612,-0.7447399397050122,-0.9580881748179859,-0.9990841175707301
network_010,20260824,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.19791666666666666,0.08,2.473958333333333,fixed_point,3,1,,B,True,1,A,B,A,mint,carvone,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_010,20260824,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,1,A,B,A,mint,carvone,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_010,20260824,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,1,A,B,A,mint,carvone,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_010,20260824,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.19791666666666666,0.08,2.473958333333333,fixed_point,2,1,,B,True,1,A,B,A,mint,carvone,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_010,20260824,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.19791666666666666,0.08,2.473958333333333,fixed_point,2,1,,B,True,1,A,B,A,mint,carvone,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_010,20260824,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,4,1,,A,True,1,A,B,A,mint,carvone,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_010,20260824,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,4,1,,A,True,1,A,B,A,mint,carvone,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_010,20260824,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.19791666666666666,0.08,2.473958333333333,fixed_point,3,1,,B,True,1,A,B,A,mint,carvone,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_010,20260824,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.19791666666666666,0.08,2.473958333333333,fixed_point,3,1,,B,True,1,A,B,A,mint,carvone,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_011,20260825,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,2,A,A,B,carvone,mint,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_011,20260825,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,suppress,1.0,1.0,0.0,True,0.25,0.25,48,A,0.8311688311688312,1.0,0.8311688311688312,0.0,0.7105263157894737,0.6145833333333334,0.06458333333333334,9.516129032258064,fixed_point,2,1,,A,True,2,A,A,B,carvone,mint,off_then_on,0.39320403258465203,0.6811031137570319,0.9305313728964284,0.9974136236972083
network_011,20260825,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.23958333333333334,0.08,2.9947916666666665,fixed_point,2,1,,B,True,2,A,A,B,carvone,mint,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_011,20260825,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,activate,1.0,0.0,1.0,True,0.25,0.25,48,A,0.6103896103896105,0.6103896103896105,0.8051948051948052,0.19480519480519481,1.0,0.8802083333333333,0.08,11.002604166666666,cycle,2,2,2,A,True,2,A,A,B,carvone,mint,off_then_on,0.29605934470830425,0.5444012974765994,0.8398838805372157,0.9849671059236734
network_011,20260825,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,2,A,A,B,carvone,mint,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_011,20260825,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,suppress,1.0,0.325,0.175,True,0.25,0.25,48,A,0.4805194805194805,0.45121951219512196,0.7727272727272727,0.2922077922077922,0.7368421052631579,0.53125,0.08,6.640625,cycle,6,2,2,A,True,2,A,A,B,carvone,mint,off_then_on,0.23574107004727,0.4466595484090612,0.7447399397050122,0.9580881748179859
network_011,20260825,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.23958333333333334,0.08,2.9947916666666665,fixed_point,3,1,,B,True,2,A,A,B,carvone,mint,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_011,20260825,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,suppress,1.0,0.175,0.325,True,0.25,0.25,48,B,-0.9545454545454546,-0.9130434782608696,0.045454545454545456,1.0,0.7105263157894737,0.13541666666666666,0.07833333333333334,1.728723404255319,fixed_point,4,1,,B,True,2,A,A,B,carvone,mint,off_then_on,-0.44405677248152764,-0.7418339635443313,-0.9570090018249322,-0.9990353053383588
network_011,20260825,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,2,A,A,B,carvone,mint,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_011,20260825,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,2,A,A,B,carvone,mint,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_011,20260825,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.23958333333333334,0.08,2.9947916666666665,fixed_point,2,1,,B,True,2,A,A,B,carvone,mint,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_011,20260825,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.23958333333333334,0.08,2.9947916666666665,fixed_point,2,1,,B,True,2,A,A,B,carvone,mint,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_011,20260825,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,2,A,A,B,carvone,mint,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_011,20260825,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,2,A,A,B,carvone,mint,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_011,20260825,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.23958333333333334,0.08,2.9947916666666665,fixed_point,3,1,,B,True,2,A,A,B,carvone,mint,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_011,20260825,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.23958333333333334,0.08,2.9947916666666665,fixed_point,3,1,,B,True,2,A,A,B,carvone,mint,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_012,20260826,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,suppress,1.0,1.0,0.0,True,0.25,0.25,48,A,0.7987012987012987,1.0,0.7987012987012987,0.0,0.7631578947368421,0.5833333333333334,0.06333333333333334,9.210526315789474,fixed_point,2,1,,A,True,3,A,B,A,carvone,mint,on_then_off,0.37939321561811595,0.6633100983327314,0.9212766376432162,0.9966478076402583
network_012,20260826,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,3,A,B,A,carvone,mint,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_012,20260826,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,activate,1.0,0.0,1.0,True,0.25,0.25,48,A,0.6103896103896105,0.6103896103896105,0.8051948051948052,0.19480519480519481,1.0,0.890625,0.08,11.1328125,cycle,2,2,2,A,True,3,A,B,A,carvone,mint,on_then_off,0.29605934470830425,0.5444012974765994,0.8398838805372157,0.9849671059236734
network_012,20260826,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,2,1,,B,True,3,A,B,A,carvone,mint,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_012,20260826,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,suppress,1.0,0.325,0.175,True,0.25,0.25,48,A,0.4480519480519481,0.4233128834355828,0.7532467532467533,0.3051948051948052,0.7631578947368421,0.5104166666666666,0.08,6.380208333333333,cycle,6,2,2,A,True,3,A,B,A,carvone,mint,on_then_off,0.22035193488484545,0.4202963890209776,0.7143954900898771,0.9459930833731142
network_012,20260826,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,3,A,B,A,carvone,mint,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_012,20260826,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,suppress,1.0,0.175,0.325,True,0.25,0.25,48,B,-0.9545454545454546,-0.9130434782608696,0.045454545454545456,1.0,0.7894736842105263,0.15625,0.07958333333333334,1.963350785340314,fixed_point,4,1,,B,True,3,A,B,A,carvone,mint,on_then_off,-0.44405677248152764,-0.7418339635443313,-0.9570090018249322,-0.9990353053383588
network_012,20260826,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,4,1,,B,True,3,A,B,A,carvone,mint,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_012,20260826,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,3,A,B,A,carvone,mint,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_012,20260826,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,3,A,B,A,carvone,mint,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_012,20260826,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,2,1,,B,True,3,A,B,A,carvone,mint,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_012,20260826,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,2,1,,B,True,3,A,B,A,carvone,mint,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_012,20260826,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,3,A,B,A,carvone,mint,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_012,20260826,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,3,A,B,A,carvone,mint,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_012,20260826,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,4,1,,B,True,3,A,B,A,carvone,mint,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_012,20260826,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,4,1,,B,True,3,A,B,A,carvone,mint,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_013,20260827,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,4,A,A,B,mint,carvone,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_013,20260827,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,suppress,1.0,1.0,0.0,True,0.25,0.25,48,A,0.7727272727272727,1.0,0.7727272727272727,0.0,0.8421052631578947,0.5729166666666666,0.06291666666666666,9.105960264900663,fixed_point,2,1,,A,True,4,A,A,B,mint,carvone,off_then_on,0.3682211241876279,0.6485125142138398,0.913032385056642,0.9958751908853415
network_013,20260827,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.22916666666666666,0.08,2.864583333333333,fixed_point,2,1,,B,True,4,A,A,B,mint,carvone,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_013,20260827,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,activate,1.0,0.0,1.0,True,0.25,0.25,48,A,0.6103896103896105,0.6103896103896105,0.8051948051948052,0.19480519480519481,1.0,0.9166666666666667,0.08,11.458333333333334,cycle,2,2,2,A,True,4,A,A,B,mint,carvone,off_then_on,0.29605934470830425,0.5444012974765994,0.8398838805372157,0.9849671059236734
